,codigo_do_municipio,nome_do_municipio,ano,proficiencia_media_matematica,variacao_proficiencia_media_matematica,porcentagem_de_docentes_com_formacao_adequada_no_fundamental,porcentagem_de_alunos_do_ensino_fundamental_em_escolas_com_laboratorio_de_informatica,porcentagem_de_alunos_do_ensino_fundamental_em_escolas_com_acesso_a_internet
0,1,Média dos Municípios Tradados,2008,159.3498727735369,,,,
1,1,Média dos Municípios Tradados,2009,169.52824133504492,10.178368561508023,,,
2,1,Média dos Municípios Tradados,2010,169.0200284090909,-0.5082129259540125,,,
3,1,Média dos Municípios Tradados,2011,182.72942097026606,13.70939256117515,,,
4,1,Média dos Municípios Tradados,2012,187.68615384615384,4.956732875887781,,,
5,1,Média dos Municípios Tradados,2013,183.75592920353984,-3.9302246426140073,27.183333333333334,58.21083333333333,66.34666666666666
6,1,Média dos Municípios Tradados,2014,183.9170515097691,0.1611223062292595,29.520833333333332,56.99041666666667,67.65583333333333
7,1,Média dos Municípios Tradados,2015,188.30822429906542,4.39117278929632,31.104166666666668,51.50625,73.69
8,1,Média dos Municípios Tradados,2016,185.75434782608696,-2.553876472978459,32.3375,49.89541666666667,78.10916666666667
9,1,Média dos Municípios Tradados,2017,190.29232283464566,4.537975008558703,31.933333333333334,45.70416666666667,78.14625
10,1,Média dos Municípios Tradados,2018,200.60084033613447,10.308517501488808,,,
11,2600054,Abreu E Lima (PE),2008,166.2258064516129,,,,
12,2600054,Abreu E Lima (PE),2009,167.25151515151515,1.0257086999022533,,,
13,2600054,Abreu E Lima (PE),2010,169.1375,1.8859848484848385,,,
14,2600054,Abreu E Lima (PE),2011,177.6483870967742,8.510887096774212,,,
15,2600054,Abreu E Lima (PE),2012,176.57407407407408,-1.0743130227001245,,,
16,2600054,Abreu E Lima (PE),2013,178.9,2.3259259259259295,58.6,45.97,90.04
17,2600054,Abreu E Lima (PE),2014,181.42,2.519999999999982,59.3,47.88,88.34
18,2600054,Abreu E Lima (PE),2015,182.7185185185185,1.298518518518506,54.7,42.86,88.12
19,2600054,Abreu E Lima (PE),2016,184.0892857142857,1.3707671957672005,53.5,41.58,91.14
20,2600054,Abreu E Lima (PE),2017,186.03846153846155,1.9491758241758532,55.8,37.61,87.03
21,2600054,Abreu E Lima (PE),2018,194.35416666666663,8.315705128205082,,,
22,2600104,Afogados da Ingazeira (PE),2008,169.676,,,,
23,2600104,Afogados da Ingazeira (PE),2009,178.46400000000003,8.78800000000004,,,
24,2600104,Afogados da Ingazeira (PE),2010,165.79333333333335,-12.670666666666676,,,
25,2600104,Afogados da Ingazeira (PE),2011,193.1,27.306666666666644,,,
26,2600104,Afogados da Ingazeira (PE),2012,196.9578947368421,3.8578947368420984,,,
27,2600104,Afogados da Ingazeira (PE),2013,200.305,3.347105263157914,34.5,91.26,91.26
28,2600104,Afogados da Ingazeira (PE),2014,196.665,-3.640000000000015,41.5,91.55,91.55
29,2600104,Afogados da Ingazeira (PE),2015,216.75,20.085000000000008,38.3,87.62,92.52
30,2600104,Afogados da Ingazeira (PE),2016,219.9578947368421,3.2078947368420927,34.2,87.19,92.96
31,2600104,Afogados da Ingazeira (PE),2017,215.61052631578949,-4.347368421052607,35.9,85.5,87.37
32,2600104,Afogados da Ingazeira (PE),2018,211.75,-3.8605263157894854,,,
33,2600203,Afrânio (PE),2008,171.25357142857143,,,,
34,2600203,Afrânio (PE),2009,180.14642857142857,8.892857142857139,,,
35,2600203,Afrânio (PE),2010,179.72857142857143,-0.4178571428571445,,,
36,2600203,Afrânio (PE),2011,186.44,6.71142857142857,,,
37,2600203,Afrânio (PE),2012,179.45294117647057,-6.9870588235294235,,,
38,2600203,Afrânio (PE),2013,191.15,11.697058823529431,22.7,49.21,58.2
39,2600203,Afrânio (PE),2014,189.4888888888889,-1.6611111111110972,21.4,48.0,57.6
40,2600203,Afrânio (PE),2015,187.97368421052636,-1.5152046783625508,26.5,42.09,49.35
41,2600203,Afrânio (PE),2016,184.10555555555555,-3.8681286549708034,39.3,24.76,82.62
42,2600203,Afrânio (PE),2017,187.3692307692308,3.263675213675242,33.6,48.32,83.81
43,2600203,Afrânio (PE),2018,196.2875,8.918269230769198,,,
44,2600302,Agrestina (PE),2008,155.23684210526315,,,,
45,2600302,Agrestina (PE),2009,172.32,17.083157894736843,,,
46,2600302,Agrestina (PE),2010,170.13636363636363,-2.183636363636367,,,
47,2600302,Agrestina (PE),2011,179.59333333333333,9.456969696969708,,,
48,2600302,Agrestina (PE),2012,184.56153846153848,4.968205128205142,,,
49,2600302,Agrestina (PE),2013,184.13846153846157,-0.4230769230769056,19.2,82.37,61.88
50,2600302,Agrestina (PE),2014,179.22,-4.918461538461571,20.7,82.15,60.4
51,2600302,Agrestina (PE),2015,194.0692307692308,14.849230769230815,17.5,81.02,55.16
52,2600302,Agrestina (PE),2016,181.50714285714284,-12.562087912087975,18.5,82.09,77.02
53,2600302,Agrestina (PE),2017,197.60833333333332,16.10119047619048,17.6,73.93,96.02
54,2600302,Agrestina (PE),2018,207.54285714285717,9.934523809523853,,,
55,2600401,Água Preta (PE),2008,164.75714285714287,,,,
56,2600401,Água Preta (PE),2009,181.35142857142856,16.59428571428569,,,
57,2600401,Água Preta (PE),2010,187.94193548387096,6.590506912442407,,,
58,2600401,Água Preta (PE),2011,193.7173913043478,5.77545582047685,,,
59,2600401,Água Preta (PE),2012,197.62857142857143,3.9111801242236197,,,
60,2600401,Água Preta (PE),2013,180.665,-16.96357142857144,29.8,7.42,5.25
61,2600401,Água Preta (PE),2014,169.66538461538462,-10.999615384615367,33.5,19.06,43.22
62,2600401,Água Preta (PE),2015,184.08695652173915,14.42157190635453,33.7,21.65,30.92
63,2600401,Água Preta (PE),2016,174.425,-9.661956521739143,30.0,25.44,61.47
64,2600401,Água Preta (PE),2017,180.55,6.125,30.6,60.9,26.11
65,2600401,Água Preta (PE),2018,180.7,0.14999999999997726,,,
66,2600500,Águas Belas (PE),2008,156.26129032258066,,,,
67,2600500,Águas Belas (PE),2009,162.59722222222223,6.335931899641565,,,
68,2600500,Águas Belas (PE),2010,173.4125,10.815277777777766,,,
69,2600500,Águas Belas (PE),2011,196.0108108108108,22.5983108108108,,,
70,2600500,Águas Belas (PE),2012,195.08235294117648,-0.9284578696343146,,,
71,2600500,Águas Belas (PE),2013,168.43599999999998,-26.646352941176502,22.1,85.87,71.72
72,2600500,Águas Belas (PE),2014,166.27142857142857,-2.1645714285714064,29.9,88.13,75.1
73,2600500,Águas Belas (PE),2015,197.64666666666665,31.375238095238075,33.0,89.05,53.15
74,2600500,Águas Belas (PE),2016,199.32941176470587,1.68274509803922,40.3,88.88,96.69
75,2600500,Águas Belas (PE),2017,210.77222222222224,11.442810457516373,39.3,61.52,93.51
76,2600500,Águas Belas (PE),2018,199.6,-11.172222222222246,,,
77,2600609,Alagoinha (PE),2008,160.03333333333333,,,,
78,2600609,Alagoinha (PE),2009,173.07999999999998,13.046666666666653,,,
79,2600609,Alagoinha (PE),2010,174.72,1.6400000000000148,,,
80,2600609,Alagoinha (PE),2011,202.73333333333332,28.01333333333332,,,
81,2600609,Alagoinha (PE),2012,197.55714285714288,-5.176190476190442,,,
82,2600609,Alagoinha (PE),2013,190.94285714285712,-6.6142857142857565,23.2,76.34,80.05
83,2600609,Alagoinha (PE),2014,189.24444444444444,-1.6984126984126817,20.6,79.04,88.48
84,2600609,Alagoinha (PE),2015,180.95555555555555,-8.288888888888891,22.2,71.81,99.18
85,2600609,Alagoinha (PE),2016,194.4333333333333,13.47777777777776,20.4,77.83,94.46
86,2600609,Alagoinha (PE),2017,201.67142857142855,7.238095238095241,25.9,62.1,91.84
87,2600609,Alagoinha (PE),2018,217.76666666666665,16.095238095238102,,,
88,2600708,Aliança (PE),2008,150.4,,,,
89,2600708,Aliança (PE),2009,158.4764705882353,8.076470588235281,,,
90,2600708,Aliança (PE),2010,152.01052631578946,-6.4659442724458245,,,
91,2600708,Aliança (PE),2011,178.06666666666666,26.0561403508772,,,
92,2600708,Aliança (PE),2012,182.78235294117647,4.715686274509807,,,
93,2600708,Aliança (PE),2013,163.1307692307692,-19.651583710407266,26.3,66.48,77.98
94,2600708,Aliança (PE),2014,168.08666666666667,4.9558974358974694,30.0,72.53,78.31
95,2600708,Aliança (PE),2015,168.64285714285714,0.5561904761904657,28.9,54.32,85.9
96,2600708,Aliança (PE),2016,162.56666666666666,-6.076190476190476,28.4,66.53,97.77
97,2600708,Aliança (PE),2017,171.04615384615383,8.479487179487165,28.5,67.03,96.79
98,2600708,Aliança (PE),2018,173.35,2.303846153846166,,,
99,2600807,Altinho (PE),2008,160.82,,,,
100,2600807,Altinho (PE),2009,171.47826086956522,10.658260869565225,,,
101,2600807,Altinho (PE),2010,166.9294117647059,-4.548849104859329,,,
102,2600807,Altinho (PE),2011,186.4,19.470588235294116,,,
103,2600807,Altinho (PE),2012,186.345,-0.05500000000000682,,,
104,2600807,Altinho (PE),2013,187.2555555555556,0.9105555555555895,27.4,75.26,41.78
105,2600807,Altinho (PE),2014,187.1071428571429,-0.14841269841269877,27.3,73.08,67.62
106,2600807,Altinho (PE),2015,195.28181818181815,8.174675324675263,17.7,70.21,78.39
107,2600807,Altinho (PE),2016,182.875,-12.406818181818153,21.9,68.37,65.9
108,2600807,Altinho (PE),2017,186.95,4.074999999999989,42.3,42.28,54.02
109,2600807,Altinho (PE),2018,195.2,8.25,,,
110,2600906,Amaraji (PE),2008,165.82,,,,
111,2600906,Amaraji (PE),2009,170.45454545454547,4.634545454545474,,,
112,2600906,Amaraji (PE),2010,162.2,-8.254545454545479,,,
113,2600906,Amaraji (PE),2011,188.95333333333332,26.75333333333333,,,
114,2600906,Amaraji (PE),2012,195.8125,6.859166666666681,,,
115,2600906,Amaraji (PE),2013,180.81666666666663,-14.995833333333366,22.8,81.85,54.09
116,2600906,Amaraji (PE),2014,179.07500000000002,-1.7416666666666174,26.0,82.45,54.46
117,2600906,Amaraji (PE),2015,190.5818181818182,11.506818181818176,23.0,83.53,59.81
118,2600906,Amaraji (PE),2016,188.11,-2.471818181818179,23.7,84.56,50.03
119,2600906,Amaraji (PE),2017,190.5090909090909,2.399090909090887,21.7,74.74,81.32
120,2600906,Amaraji (PE),2018,207.36,16.850909090909113,,,
121,2601003,Angelim (PE),2008,164.44,,,,
122,2601003,Angelim (PE),2009,167.73333333333332,3.2933333333333223,,,
123,2601003,Angelim (PE),2010,159.03333333333333,-8.699999999999989,,,
124,2601003,Angelim (PE),2011,179.59166666666667,20.558333333333337,,,
125,2601003,Angelim (PE),2012,174.13333333333333,-5.458333333333343,,,
126,2601003,Angelim (PE),2013,168.2923076923077,-5.841025641025624,21.5,84.47,84.47
127,2601003,Angelim (PE),2014,160.8,-7.492307692307691,18.4,88.49,85.24
128,2601003,Angelim (PE),2015,168.06666666666666,7.2666666666666515,34.0,90.18,94.23
129,2601003,Angelim (PE),2016,171.38,3.3133333333333326,45.7,89.9,95.55
130,2601003,Angelim (PE),2017,175.61666666666667,4.236666666666679,39.8,90.2,92.6
131,2601003,Angelim (PE),2018,215.9,40.28333333333333,,,
132,2601052,Araçoiaba (PE),2008,145.22222222222223,,,,
133,2601052,Araçoiaba (PE),2009,157.0111111111111,11.788888888888863,,,
134,2601052,Araçoiaba (PE),2010,162.375,5.3638888888889085,,,
135,2601052,Araçoiaba (PE),2011,164.22222222222223,1.8472222222222285,,,
136,2601052,Araçoiaba (PE),2012,180.53333333333333,16.311111111111103,,,
137,2601052,Araçoiaba (PE),2013,167.31428571428572,-13.219047619047615,47.6,58.89,52.87
138,2601052,Araçoiaba (PE),2014,177.27142857142857,9.957142857142856,38.4,65.01,89.14
139,2601052,Araçoiaba (PE),2015,160.6375,-16.633928571428584,48.0,62.33,85.01
140,2601052,Araçoiaba (PE),2016,165.97777777777776,5.3402777777777715,54.4,29.17,85.31
141,2601052,Araçoiaba (PE),2017,179.79999999999998,13.822222222222223,49.6,25.97,88.72
142,2601052,Araçoiaba (PE),2018,188.8,9.000000000000028,,,
143,2601102,Araripina (PE),2008,164.42857142857142,,,,
144,2601102,Araripina (PE),2009,175.5932584269663,11.16468699839487,,,
145,2601102,Araripina (PE),2010,172.53866666666667,-3.0545917602996155,,,
146,2601102,Araripina (PE),2011,188.64871794871797,16.1100512820513,,,
147,2601102,Araripina (PE),2012,186.92168674698797,-1.72703120173,,,
148,2601102,Araripina (PE),2013,182.08860759493672,-4.833079152051255,26.2,49.48,55.76
149,2601102,Araripina (PE),2014,184.35,2.261392405063276,31.5,43.35,69.58
150,2601102,Araripina (PE),2015,182.84142857142857,-1.508571428571429,24.7,43.11,68.74
151,2601102,Araripina (PE),2016,178.92758620689654,-3.91384236453203,29.0,44.63,78.57
152,2601102,Araripina (PE),2017,189.33529411764707,10.407707910750531,32.8,37.87,69.66
153,2601102,Araripina (PE),2018,189.96153846153845,0.6262443438913863,,,
154,2601201,Arcoverde (PE),2008,168.8807692307692,,,,
155,2601201,Arcoverde (PE),2009,177.78076923076924,8.900000000000034,,,
156,2601201,Arcoverde (PE),2010,178.62307692307692,0.8423076923076849,,,
157,2601201,Arcoverde (PE),2011,185.06315789473683,6.44008097165991,,,
158,2601201,Arcoverde (PE),2012,191.13125,6.068092105263162,,,
159,2601201,Arcoverde (PE),2013,204.0058823529412,12.874632352941205,29.2,74.34,91.49
160,2601201,Arcoverde (PE),2014,204.49411764705883,0.48823529411762934,32.1,75.16,92.66
161,2601201,Arcoverde (PE),2015,208.18235294117648,3.6882352941176464,34.0,70.33,92.72
162,2601201,Arcoverde (PE),2016,210.175,1.992647058823536,37.6,67.16,94.48
163,2601201,Arcoverde (PE),2017,222.82142857142856,12.646428571428544,36.6,49.99,67.8
164,2601201,Arcoverde (PE),2018,212.92307692307693,-9.898351648351621,,,
165,2601300,Barra de Guabiraba (PE),2008,184.16666666666663,,,,
166,2601300,Barra de Guabiraba (PE),2009,171.97500000000002,-12.191666666666606,,,
167,2601300,Barra de Guabiraba (PE),2010,171.26666666666665,-0.7083333333333712,,,
168,2601300,Barra de Guabiraba (PE),2011,188.225,16.958333333333343,,,
169,2601300,Barra de Guabiraba (PE),2012,219.13333333333333,30.90833333333333,,,
170,2601300,Barra de Guabiraba (PE),2013,219.65,0.5166666666666799,48.8,47.22,94.72
171,2601300,Barra de Guabiraba (PE),2014,228.925,9.275000000000006,48.4,44.18,93.46
172,2601300,Barra de Guabiraba (PE),2015,224.55,-4.375,40.1,4.93,94.49
173,2601300,Barra de Guabiraba (PE),2016,228.8,4.25,34.1,1.19,96.97
174,2601300,Barra de Guabiraba (PE),2017,247.33333333333331,18.533333333333303,40.4,0.0,97.51
175,2601300,Barra de Guabiraba (PE),2018,245.25,-2.0833333333333144,,,
176,2601409,Barreiros (PE),2008,150.72424242424242,,,,
177,2601409,Barreiros (PE),2009,161.34117647058824,10.616934046345818,,,
178,2601409,Barreiros (PE),2010,157.06285714285713,-4.278319327731111,,,
179,2601409,Barreiros (PE),2011,180.5941176470588,23.53126050420167,,,
180,2601409,Barreiros (PE),2012,177.416,-3.178117647058798,,,
181,2601409,Barreiros (PE),2013,164.79642857142858,-12.619571428571419,29.5,58.23,60.12
182,2601409,Barreiros (PE),2014,175.2521739130435,10.455745341614914,28.8,56.85,53.99
183,2601409,Barreiros (PE),2015,178.49545454545455,3.2432806324110572,30.8,54.58,74.97
184,2601409,Barreiros (PE),2016,164.67142857142858,-13.824025974025972,28.1,53.63,75.24
185,2601409,Barreiros (PE),2017,169.16190476190476,4.490476190476187,29.5,46.99,67.96
186,2601409,Barreiros (PE),2018,185.0,15.838095238095235,,,
187,2601508,Belém de Maria (PE),2008,166.06,,,,
188,2601508,Belém de Maria (PE),2009,183.71666666666667,17.656666666666666,,,
189,2601508,Belém de Maria (PE),2010,168.1,-15.616666666666674,,,
190,2601508,Belém de Maria (PE),2011,187.52857142857144,19.428571428571445,,,
191,2601508,Belém de Maria (PE),2012,190.62857142857143,3.0999999999999943,,,
192,2601508,Belém de Maria (PE),2013,203.9,13.271428571428572,16.1,85.8,88.69
193,2601508,Belém de Maria (PE),2014,215.325,11.424999999999983,15.2,51.94,86.88
194,2601508,Belém de Maria (PE),2015,221.3428571428572,6.017857142857224,10.0,0.0,87.51
195,2601508,Belém de Maria (PE),2016,203.525,-17.817857142857207,11.9,0.0,87.36
196,2601508,Belém de Maria (PE),2017,208.84,5.314999999999998,20.8,0.0,5.01
197,2601508,Belém de Maria (PE),2018,200.6,-8.240000000000009,,,
198,2601607,Belém do São Francisco (PE),2008,159.555,,,,
199,2601607,Belém do São Francisco (PE),2009,171.025,11.469999999999999,,,
200,2601607,Belém do São Francisco (PE),2010,168.375,-2.6500000000000057,,,
201,2601607,Belém do São Francisco (PE),2011,183.08,14.705000000000013,,,
202,2601607,Belém do São Francisco (PE),2012,184.41538461538465,1.3353846153846405,,,
203,2601607,Belém do São Francisco (PE),2013,181.9888888888889,-2.4264957264957445,18.3,70.29,71.82
204,2601607,Belém do São Francisco (PE),2014,186.035,4.046111111111088,16.3,69.45,61.44
205,2601607,Belém do São Francisco (PE),2015,184.525,-1.509999999999991,20.1,72.26,72.83
206,2601607,Belém do São Francisco (PE),2016,185.5909090909091,1.0659090909090878,20.2,76.79,75.77
207,2601607,Belém do São Francisco (PE),2017,191.07692307692307,5.4860139860139725,17.3,73.05,77.69
208,2601607,Belém do São Francisco (PE),2018,195.7,4.623076923076923,,,
209,2601706,Belo Jardim (PE),2008,161.80714285714288,,,,
210,2601706,Belo Jardim (PE),2009,170.484,8.67685714285713,,,
211,2601706,Belo Jardim (PE),2010,171.5531914893617,1.0691914893616854,,,
212,2601706,Belo Jardim (PE),2011,185.0282608695652,13.475069380203507,,,
213,2601706,Belo Jardim (PE),2012,187.57291666666663,2.544655797101427,,,
214,2601706,Belo Jardim (PE),2013,196.390625,8.817708333333371,24.7,57.17,67.56
215,2601706,Belo Jardim (PE),2014,182.7657142857143,-13.624910714285704,25.7,57.57,73.1
216,2601706,Belo Jardim (PE),2015,194.84444444444443,12.078730158730139,22.3,62.0,74.46
217,2601706,Belo Jardim (PE),2016,192.13225806451612,-2.712186379928312,21.7,58.24,80.37
218,2601706,Belo Jardim (PE),2017,188.4741935483871,-3.6580645161290306,23.3,50.64,79.68
219,2601706,Belo Jardim (PE),2018,195.285,6.810806451612905,,,
220,2601805,Betânia (PE),2008,181.13333333333333,,,,
221,2601805,Betânia (PE),2009,165.4090909090909,-15.72424242424242,,,
222,2601805,Betânia (PE),2010,151.575,-13.834090909090918,,,
223,2601805,Betânia (PE),2011,177.3923076923077,25.817307692307708,,,
224,2601805,Betânia (PE),2012,183.9416666666667,6.549358974358995,,,
225,2601805,Betânia (PE),2013,180.2428571428572,-3.6988095238095013,40.2,93.72,58.28
226,2601805,Betânia (PE),2014,168.04,-12.202857142857198,39.6,94.15,63.81
227,2601805,Betânia (PE),2015,178.95,10.909999999999997,35.6,99.17,52.63
228,2601805,Betânia (PE),2016,179.73333333333332,0.7833333333333314,28.6,99.01,50.81
229,2601805,Betânia (PE),2017,198.56875,18.835416666666674,32.3,5.1,74.21
230,2601805,Betânia (PE),2018,181.83333333333331,-16.73541666666668,,,
231,2601904,Bezerros (PE),2008,172.00344827586207,,,,
232,2601904,Bezerros (PE),2009,171.0142857142857,-0.9891625615763644,,,
233,2601904,Bezerros (PE),2010,172.9925925925926,1.9783068783068813,,,
234,2601904,Bezerros (PE),2011,194.168,21.17540740740742,,,
235,2601904,Bezerros (PE),2012,193.825,-0.34300000000001774,,,
236,2601904,Bezerros (PE),2013,213.65,19.825000000000017,46.2,64.53,56.39
237,2601904,Bezerros (PE),2014,202.95,-10.700000000000017,41.7,62.17,77.7
238,2601904,Bezerros (PE),2015,209.3521739130435,6.402173913043498,53.0,47.6,91.75
239,2601904,Bezerros (PE),2016,202.8090909090909,-6.5430830039525745,56.0,52.67,85.18
240,2601904,Bezerros (PE),2017,210.31739130434784,7.508300395256924,60.1,39.42,90.4
241,2601904,Bezerros (PE),2018,213.98666666666668,3.6692753623188423,,,
242,2602001,Bodocó (PE),2008,159.03333333333333,,,,
243,2602001,Bodocó (PE),2009,166.07659574468087,7.043262411347541,,,
244,2602001,Bodocó (PE),2010,161.3807692307692,-4.695826513911669,,,
245,2602001,Bodocó (PE),2011,182.0705882352941,20.689819004524907,,,
246,2602001,Bodocó (PE),2012,180.73333333333332,-1.3372549019607902,,,
247,2602001,Bodocó (PE),2013,175.33548387096772,-5.397849462365599,25.1,20.33,61.25
248,2602001,Bodocó (PE),2014,175.9575,0.6220161290322892,22.1,16.8,64.55
249,2602001,Bodocó (PE),2015,184.1926829268293,8.235182926829282,23.3,17.34,69.59
250,2602001,Bodocó (PE),2016,178.46666666666667,-5.726016260162623,25.2,17.74,65.18
251,2602001,Bodocó (PE),2017,184.0216216216216,5.554954954954923,25.7,17.65,73.33
252,2602001,Bodocó (PE),2018,192.66875,8.647128378378397,,,
253,2602100,Bom Conselho (PE),2008,162.22121212121212,,,,
254,2602100,Bom Conselho (PE),2009,171.42758620689654,9.206374085684416,,,
255,2602100,Bom Conselho (PE),2010,170.64642857142857,-0.781157635467963,,,
256,2602100,Bom Conselho (PE),2011,185.99,15.343571428571437,,,
257,2602100,Bom Conselho (PE),2012,181.17586206896556,-4.814137931034452,,,
258,2602100,Bom Conselho (PE),2013,181.72857142857143,0.5527093596058705,27.6,71.57,59.36
259,2602100,Bom Conselho (PE),2014,180.36060606060605,-1.3679653679653825,29.1,68.86,61.14
260,2602100,Bom Conselho (PE),2015,186.09230769230768,5.73170163170164,27.8,68.86,40.88
261,2602100,Bom Conselho (PE),2016,183.0692307692308,-3.0230769230768715,27.9,64.93,38.21
262,2602100,Bom Conselho (PE),2017,185.7814814814815,2.712250712250693,26.2,56.54,36.69
263,2602100,Bom Conselho (PE),2018,195.5076923076923,9.726210826210803,,,
264,2602209,Bom Jardim (PE),2008,162.1,,,,
265,2602209,Bom Jardim (PE),2009,167.99666666666664,5.896666666666647,,,
266,2602209,Bom Jardim (PE),2010,150.07692307692307,-17.919743589743575,,,
267,2602209,Bom Jardim (PE),2011,190.90384615384616,40.826923076923094,,,
268,2602209,Bom Jardim (PE),2012,186.0125,-4.891346153846172,,,
269,2602209,Bom Jardim (PE),2013,188.236,2.2235000000000014,38.6,65.05,81.3
270,2602209,Bom Jardim (PE),2014,192.76896551724136,4.532965517241365,30.4,61.19,78.91
271,2602209,Bom Jardim (PE),2015,196.064,3.2950344827586378,31.4,58.95,86.37
272,2602209,Bom Jardim (PE),2016,187.8875,-8.176500000000004,30.3,62.26,87.97
273,2602209,Bom Jardim (PE),2017,210.0884615384616,22.2009615384616,32.2,49.99,90.01
274,2602209,Bom Jardim (PE),2018,222.1,12.011538461538407,,,
275,2602308,Bonito (PE),2008,160.234375,,,,
276,2602308,Bonito (PE),2009,167.1225806451613,6.8882056451612925,,,
277,2602308,Bonito (PE),2010,170.9625,3.839919354838713,,,
278,2602308,Bonito (PE),2011,193.94482758620688,22.98232758620688,,,
279,2602308,Bonito (PE),2012,195.3551724137931,1.410344827586215,,,
280,2602308,Bonito (PE),2013,198.03703703703704,2.681864623243939,46.0,91.42,61.42
281,2602308,Bonito (PE),2014,198.91,0.8729629629629585,47.9,89.23,52.67
282,2602308,Bonito (PE),2015,221.5,22.590000000000003,46.6,82.61,72.83
283,2602308,Bonito (PE),2016,220.16315789473688,-1.3368421052631163,50.3,87.36,80.42
284,2602308,Bonito (PE),2017,236.1875,16.024342105263116,46.6,80.19,70.54
285,2602308,Bonito (PE),2018,234.36,-1.8274999999999864,,,
286,2602407,Brejão (PE),2008,170.3375,,,,
287,2602407,Brejão (PE),2009,175.0235294117647,4.686029411764707,,,
288,2602407,Brejão (PE),2010,176.71764705882353,1.6941176470588175,,,
289,2602407,Brejão (PE),2011,212.15,35.432352941176475,,,
290,2602407,Brejão (PE),2012,206.0684210526316,-6.081578947368399,,,
291,2602407,Brejão (PE),2013,186.5142857142857,-19.5541353383459,35.4,11.13,32.69
292,2602407,Brejão (PE),2014,187.78,1.2657142857142958,49.4,5.8,28.74
293,2602407,Brejão (PE),2015,207.8777777777778,20.097777777777793,48.3,0.0,24.92
294,2602407,Brejão (PE),2016,195.96666666666667,-11.911111111111126,52.7,0.0,27.34
295,2602407,Brejão (PE),2017,189.725,-6.241666666666674,47.4,0.0,77.57
296,2602407,Brejão (PE),2018,199.4,9.675000000000011,,,
297,2602506,Brejinho (PE),2008,167.0153846153846,,,,
298,2602506,Brejinho (PE),2009,172.97142857142856,5.95604395604397,,,
299,2602506,Brejinho (PE),2010,167.28,-5.69142857142856,,,
300,2602506,Brejinho (PE),2011,202.575,35.29499999999999,,,
301,2602506,Brejinho (PE),2012,213.78333333333333,11.208333333333343,,,
302,2602506,Brejinho (PE),2013,208.65,-5.133333333333326,49.9,70.14,70.14
303,2602506,Brejinho (PE),2014,214.32,5.6699999999999875,52.5,69.75,69.75
304,2602506,Brejinho (PE),2015,231.025,16.705000000000013,49.6,69.94,82.55
305,2602506,Brejinho (PE),2016,220.525,-10.5,45.9,69.97,84.17
306,2602506,Brejinho (PE),2017,243.4125,22.88749999999999,74.6,79.41,86.07
307,2602506,Brejinho (PE),2018,255.16666666666663,11.754166666666634,,,
308,2602605,Brejo da Madre de Deus (PE),2008,161.15454545454546,,,,
309,2602605,Brejo da Madre de Deus (PE),2009,171.71379310344827,10.559247648902812,,,
310,2602605,Brejo da Madre de Deus (PE),2010,171.05517241379312,-0.6586206896551516,,,
311,2602605,Brejo da Madre de Deus (PE),2011,189.91153846153844,18.856366047745325,,,
312,2602605,Brejo da Madre de Deus (PE),2012,200.14583333333331,10.234294871794873,,,
313,2602605,Brejo da Madre de Deus (PE),2013,181.0,-19.145833333333314,18.7,21.41,61.84
314,2602605,Brejo da Madre de Deus (PE),2014,173.0625,-7.9375,32.8,49.46,62.63
315,2602605,Brejo da Madre de Deus (PE),2015,172.79999999999998,-0.26250000000001705,32.3,73.78,84.41
316,2602605,Brejo da Madre de Deus (PE),2016,181.21538461538464,8.415384615384653,30.9,72.95,84.1
317,2602605,Brejo da Madre de Deus (PE),2017,181.1888888888889,-0.026495726495738836,30.8,79.24,86.75
318,2602605,Brejo da Madre de Deus (PE),2018,182.36666666666667,1.1777777777777771,,,
319,2602704,Buenos Aires (PE),2008,163.1727272727273,,,,
320,2602704,Buenos Aires (PE),2009,156.84545454545454,-6.327272727272742,,,
321,2602704,Buenos Aires (PE),2010,145.7875,-11.05795454545455,,,
322,2602704,Buenos Aires (PE),2011,166.65,20.86250000000001,,,
323,2602704,Buenos Aires (PE),2012,174.73333333333335,8.083333333333343,,,
324,2602704,Buenos Aires (PE),2013,176.025,1.2916666666666572,38.8,78.68,50.47
325,2602704,Buenos Aires (PE),2014,185.63333333333333,9.60833333333332,43.5,77.94,43.74
326,2602704,Buenos Aires (PE),2015,184.05,-1.5833333333333144,47.0,81.27,89.91
327,2602704,Buenos Aires (PE),2016,182.78333333333333,-1.26666666666668,48.8,82.26,87.58
328,2602704,Buenos Aires (PE),2017,193.6,10.816666666666663,49.4,87.38,24.32
329,2602704,Buenos Aires (PE),2018,205.35,11.75,,,
330,2602803,Buíque (PE),2008,142.90113636363637,,,,
331,2602803,Buíque (PE),2009,155.63066666666666,12.729530303030288,,,
332,2602803,Buíque (PE),2010,165.53384615384616,9.9031794871795,,,
333,2602803,Buíque (PE),2011,174.45555555555558,8.921709401709421,,,
334,2602803,Buíque (PE),2012,184.3678571428572,9.912301587301613,,,
335,2602803,Buíque (PE),2013,173.41500000000002,-10.95285714285717,24.0,52.88,40.0
336,2602803,Buíque (PE),2014,174.95142857142858,1.5364285714285586,25.9,52.8,45.34
337,2602803,Buíque (PE),2015,184.44857142857143,9.497142857142848,31.6,53.66,62.95
